,Depth,PW,BW,MH,Stability,cluster
0,-0.03014066328523495,-1.0316066935862893,0.018153458618391308,-1.4540617242176777,Failed,0
1,-1.0869270268840143,-0.9257707755260093,0.34284322587333776,-0.08978005861931476,Failed,0
2,-0.39285123723227366,-0.6001217968789941,-0.14419142500908122,-1.0528024108063945,Failed,0
3,-0.5495780284439571,-0.8850646531951325,0.018153458618391308,-1.0706361580691182,Failed,0
4,-1.2660433596973668,-0.6510044497925902,-1.3617780522151295,0.17772615032154096,Failed,0
5,-1.310822442900705,-0.8036524085333786,-0.14419142500908122,-0.0006113223056961885,Failed,0
6,-1.2212642764940287,-0.8036524085333786,-0.14419142500908122,-0.08978005861931476,Failed,0
7,-0.8406420692656548,-0.6001217968789941,-1.7676402612838122,-0.17894879493293334,Failed,0
8,-0.7958629860623166,-1.1089483260149555,-0.9559158431464466,-0.8922986854418812,Failed,0
9,-0.6167466532489642,-0.6001217968789941,-1.7676402612838122,-0.6247924765010259,Failed,0
10,-0.504798945240619,-0.6001217968789941,-1.7676402612838122,-0.713961212814644,Failed,0
11,0.22957801929412594,-0.7832993473679403,0.018153458618391308,-0.9101324327046049,Failed,0
12,-0.49360417443978444,-0.5126036338676088,0.8623468534812522,0.7127385682032517,Failed,1
13,0.01463841991810316,0.1183412622609832,0.6188295280400419,1.9254333820684635,Failed,1
14,-0.09059242560974146,-0.31517894056285567,0.8298778767557567,0.578985463732824,Failed,1
15,-0.16895582121558314,-0.49835649105180185,-1.7676402612838122,-1.0706361580691182,Failed,0
16,-0.314487841626432,-0.49835649105180185,-1.7676402612838122,-0.8031299491282626,Failed,0
17,-0.3704616956306046,-0.8036524085333786,-1.7676402612838122,-0.9814674217554997,Failed,0
18,-0.3704616956306046,-0.49835649105180185,-1.7676402612838122,-0.9814674217554997,Failed,0
19,-0.07939765480890693,0.010470038084159515,-1.7676402612838122,0.8910760408304887,Failed,2
20,-0.07939765480890693,-0.4576503687209249,-2.0923300285387585,-0.8922986854418812,Failed,0
21,-0.44524276458017936,-0.9461238366914478,-0.6961640293424894,-0.09869693225067643,Failed,0
22,1.973723310064145,1.0281230963560821,-1.7676402612838122,2.620949525314688,Failed,2
23,2.6297368789930484,1.4351843196648513,-0.14419142500908122,1.6757609203903314,Failed,2
24,2.853632295009739,1.4351843196648513,-0.14419142500908122,2.567448283526516,Failed,2
25,2.016263439107316,1.201124116262309,-0.9721503315091936,2.2196902119034045,Failed,2
26,2.589435704110044,1.201124116262309,-0.9721503315091936,2.2196902119034045,Failed,2
27,2.399124600495857,1.201124116262309,-0.9721503315091936,2.2196902119034045,Failed,2
28,-0.9167665107113295,-0.7832993473679403,2.485795689755983,1.6757609203903314,Failed,1
29,-0.33687738322810107,-0.7832993473679403,2.485795689755983,-0.49995624566195984,Failed,1
30,0.5251199684361575,-0.19306057357022502,-0.14419142500908122,0.7127385682032517,Failed,1
31,0.5027304268344884,-0.2948258793974173,0.6675329931282843,0.26689488663515915,Failed,1
32,0.4355618020294813,-0.19306057357022502,0.8298778767557567,0.6235698318896334,Failed,1
33,-0.5831623408464607,-0.8036524085333786,-0.14419142500908122,0.8019073045168702,Failed,1
34,0.771404926054517,0.12241187449407116,0.586360551314548,-0.16111504767020962,Failed,1
35,0.6818467596478409,0.12241187449407116,0.6350640164027903,0.15989240305881725,Failed,1
36,0.0997186780044455,0.010470038084159515,-1.7676402612838122,-0.17894879493293334,Failed,0
37,0.41317226042781224,0.4175312613929286,-0.14419142500908122,-0.08978005861931476,Failed,2
38,-0.16895582121558314,0.5192965672201209,-0.9559158431464466,-0.08978005861931476,Failed,2
39,0.2340559276144598,0.21400064973854405,-0.14419142500908122,-0.08978005861931476,Failed,0
40,0.771404926054517,0.31576595556573633,-0.9559158431464466,-0.08978005861931476,Failed,2
41,0.41317226042781224,0.4175312613929286,-0.14419142500908122,2.674450767102859,Failed,1
42,0.0997186780044455,0.4175312613929286,-0.14419142500908122,-0.0006113223056961885,Failed,2
43,0.5922885932411647,0.4175312613929286,-0.14419142500908122,-0.0006113223056961885,Failed,2
44,1.129637591681222,0.5803557507164364,-0.9559158431464466,2.228607085534766,Failed,2
45,1.129637591681222,-0.04041261482943662,-0.9721503315091936,0.5879023373641861,Failed,2
46,-0.43986927459577874,-0.9705475100899741,0.5051881095008117,0.5879023373641861,Failed,1
47,1.675942406761947,0.45620207760726156,0.018153458618391308,1.6757609203903314,Failed,1
48,-1.098121797684849,-1.2514197541730248,-0.4688811922640277,-0.2681175312465515,Failed,0
49,-0.974979318875669,-1.31247893766934,0.9922227603832308,-0.2681175312465515,Failed,1
50,-0.974979318875669,-1.31247893766934,0.9922227603832308,-0.2681175312465515,Failed,1
51,0.27883501081779793,-0.49835649105180185,-0.14419142500908122,1.6044259313394367,Failed,1
52,-0.46001986203728085,-1.2921258765039016,-1.118260726773919,-1.4718954714804013,Failed,0
53,-0.34807215402893554,-0.49835649105180185,0.5051881095008117,0.8910760408304887,Failed,1
54,-0.34807215402893554,-0.5390626133826788,0.18049834224586525,0.8910760408304887,Failed,1
55,-0.4824094036389499,-0.9868299590223248,0.6675329931282843,0.26689488663515915,Failed,1
56,-0.9973688604773381,-0.7222401638716248,0.5051881095008117,1.6757609203903314,Failed,1
57,-1.2436538180956977,-1.31247893766934,0.6675329931282843,-1.248973630696355,Failed,0
58,-0.34807215402893554,-0.7832993473679403,0.018153458618391308,0.8910760408304887,Failed,1
59,-0.34807215402893554,-0.7832993473679403,0.018153458618391308,0.8910760408304887,Failed,1
60,-0.8182525276639857,-0.7222401638716248,0.5051881095008117,2.8527882397300957,Failed,1
61,-0.8182525276639857,-0.7222401638716248,0.5051881095008117,2.8527882397300957,Failed,1
62,-0.8182525276639857,-0.7222401638716248,0.5051881095008117,2.8527882397300957,Failed,1
63,-0.9413950064731655,-0.905417714360571,-0.9559158431464466,-0.713961212814644,Failed,0
64,-1.0197584020790071,-1.3531850600002169,0.5051881095008117,-0.6247924765010259,Failed,0
65,-1.0085636312781727,-1.3735381211656554,0.6675329931282843,-0.8031299491282626,Failed,0
66,-0.7734734444606476,-1.04788914251864,0.18049834224586525,-0.17894879493293334,Failed,0
67,0.19823266105178947,-0.49835649105180185,0.6675329931282843,1.4260884587121994,Failed,1
68,0.5475095100378266,-0.47800342988636346,0.18049834224586525,1.3369197223985814,Failed,1
69,-0.3704616956306046,-0.7832993473679403,0.018153458618391308,1.3993378378181145,Failed,1
70,-0.3704616956306046,-0.7832993473679403,2.485795689755983,0.043973045851112905,Failed,1
71,-0.43986927459577874,-0.7832993473679403,2.485795689755983,0.8554085463050414,Failed,1
72,-0.8160135735038188,-1.155760366695464,0.5051881095008117,0.043973045851112905,Failed,1
73,-1.1563346058491883,-1.2799140398046385,3.963134130765987,0.043973045851112905,Failed,1
74,-1.259326497216866,-1.218854856308323,3.4760994798835694,1.3993378378181145,Failed,1
75,-1.0734933019230128,-0.9705475100899741,1.4954918996283966,2.2196902119034045,Failed,1
76,-1.1227502934466849,-1.2799140398046385,2.972830340638402,-0.7763793282341772,Failed,1
77,-0.9167665107113295,-1.0947011831991484,2.485795689755983,-0.49995624566195984,Failed,1
78,-0.9861740896765036,-0.7832993473679403,1.0084572487459778,2.2196902119034045,Failed,1
79,-1.0533427144815108,-1.0947011831991484,2.485795689755983,0.5879023373641861,Failed,1
80,-0.5428611659634563,-0.9705475100899741,0.5051881095008117,0.5879023373641861,Failed,1
81,-0.20030117945791995,-1.3430085294174978,-0.4851156806267746,-1.32030861974725,Failed,0
82,0.24301174425512756,-0.5675568990142925,0.7487054349420205,1.6757609203903314,Failed,1
83,-0.43986927459577874,-0.9705475100899741,0.5051881095008117,2.2196902119034045,Failed,1
84,-0.3704616956306046,-1.0641715914509908,1.251974574187188,0.45414923289375797,Failed,1
85,-1.0533427144815108,-1.3430085294174978,0.5051881095008117,-0.36620314119153213,Failed,0
86,-0.9257223273519971,-0.8647115920296939,0.29413976078509546,0.7127385682032517,Intact,1
87,-0.8417615463457382,-0.6225101641609765,-0.01431551810710262,0.6235698318896334,Intact,1
88,-0.5003210369202851,-0.19713118580331263,1.4143194578146605,0.8464916726736796,Intact,1
89,-1.056701145721761,-0.20120179803640023,-0.046784494832597986,0.7573229363600611,Intact,1
90,-0.8104161881034015,-0.39659118522460957,-0.17666040173457515,0.5344010955760149,Intact,1
91,-0.45240741789271327,-0.17881343075441805,-0.16042591337182818,0.748406062728699,Intact,1
92,-0.32232418118701617,-0.392520572991522,0.034387946981139714,-1.204389262539546,Intact,0
93,-0.8213870634882193,-0.48817996046908263,2.50203017811873,-0.07194631135659105,Intact,1
94,-1.0522232374014273,-0.3823440424088026,1.6578367832558707,0.17772615032154096,Intact,1
95,-0.6207767707372647,-0.4718975115367319,2.5669681315697193,0.043973045851112905,Intact,1
96,-0.6823480101418545,-0.33756730784483824,1.3006780392754287,0.3293130020546923,Intact,1
97,-0.2372439231006737,-0.4434032259051181,2.290981829403015,-0.0006113223056961885,Intact,1
98,-1.1545434425210548,-1.39185587621455,-0.9072123780582043,-1.4808123451117632,Intact,0
99,-1.1355123321596363,-1.4325619985454268,-1.6215298660190867,-1.489729218743125,Intact,0
100,-0.7822053656852985,-1.1333719994134817,-1.6539988427445804,-1.2400567570649932,Intact,0
101,-1.2212642764940287,-1.2107136318421476,-0.6636950526169956,-1.2668073779590787,Intact,0
102,-1.20424822487676,-1.1496544483458324,-1.4267160056661188,-1.3381423670099737,Intact,0
103,-1.2091739240291275,-1.1618662850450954,-1.1507297034994146,-1.3024748724845263,Intact,0
104,-1.1373034954877697,-1.1008071015487801,-1.8163437263720545,-1.204389262539546,Intact,0
105,-1.3018666262600374,-1.1577956728120078,-1.4104815173033718,-1.4273111033235921,Intact,0
106,-1.2705212680177007,-1.1618662850450954,-1.475419470754361,-1.445144850586316,Intact,0
107,-1.213875727765478,-1.1354073055300253,-1.6377643543818337,-1.489729218743125,Intact,0
108,-0.4177036284101263,-0.3843793485253464,-0.6312260758915001,-0.0006113223056961885,Intact,0
109,0.41765016874814614,-0.3843793485253464,-0.51758465735227,0.08855741400792239,Intact,0
110,-0.9763226913717693,-0.3619909812433642,-0.9234468664209527,-0.553457487450131,Intact,0
111,-0.8607926567071569,-0.6754281231911164,0.4402501560498224,-0.35728626756017007,Intact,0
112,-0.9190054648714965,-0.549239143965398,0.34284322587333776,-0.2859512785092752,Intact,0
113,-1.1955163036521093,-0.7832993473679403,0.26167078405960154,-0.312701899403361,Intact,0
114,-1.1608125141695222,-0.7731228167852209,0.13179487715762292,-0.35728626756017007,Intact,0
115,-1.320226050373406,-1.035677305819377,0.11556038879487597,-0.19678254219565705,Intact,0
116,-1.2548485888965322,-0.9888652651388686,-0.20912937846007051,-0.22353316308974244,Intact,0
117,-0.7298138383373929,-1.0010771018381317,-0.12795693664633426,-0.2859512785092752,Intact,0
118,-1.1426769854721701,-1.1455838361127446,0.9597537836577353,-0.312701899403361,Intact,1
119,0.44160697826193185,-0.26836689988234713,-0.07925347155809191,-1.4540617242176777,Intact,0
120,1.9681259246637277,0.3483308534304379,0.37531220259883313,-1.382726735166783,Intact,0
121,2.01805460243545,0.6169912608142255,0.5538915745890526,-1.382726735166783,Intact,0
122,2.3796456993024053,0.6190265669307693,1.365615992726418,-1.5788979550567437,Intact,0
123,-0.527188486842288,-0.8036524085333786,0.7324709465792736,-1.6056485759508292,Intact,0
124,0.771404926054517,1.4351843196648513,-0.9559158431464466,-1.7394016804212569,Intact,2
125,0.46130977487140085,0.531508403919384,-1.3942470289406232,-0.312701899403361,Intact,2
126,-0.2856053329602788,0.6271677913969446,-1.1669641918621616,0.07072366674519867,Intact,2
127,0.06613436560194191,-0.6856046537738356,0.48895362113806334,-1.204389262539546,Intact,0
128,-0.5137547618812865,-0.8708175103793255,0.4564846444125694,-1.248973630696355,Intact,0
129,-1.1731267620504402,-1.1313366932969378,0.7324709465792736,-1.204389262539546,Intact,0
130,-0.9362454119047817,-1.0071830201877632,0.050622435343886676,-1.133054273488651,Intact,0
131,-0.48912626611945054,-0.6306513886271519,0.06685692370663364,-1.1598048943827366,Intact,0
132,-0.5607727992447916,-0.8728528164958693,0.47271913277531635,-1.1598048943827366,Intact,0
133,-0.9413950064731655,-1.0885952648495172,1.17080213237345,-0.8922986854418812,Intact,0
134,-0.833253520537104,-1.1028424076653238,0.7000019698537782,-1.0438855371750326,Intact,0
135,-1.2297723023026628,-1.04788914251864,0.18049834224586525,-1.204389262539546,Intact,0
136,-1.0925244122844315,-1.0071830201877632,-0.01431551810710262,-0.8922986854418812,Intact,0
137,-1.236936955615197,-0.7548050617363263,-0.5662881224405109,0.4452323592623963,Intact,0
138,-0.8921380149494935,-0.589945266296275,-0.24159835518556444,0.052889919482474956,Intact,0
139,-0.924378954855897,-0.7568403678528701,1.1870366207361986,-0.3305356466660847,Intact,1
140,-0.6129404311766804,-0.8341820002815364,1.544195364716639,-0.35728626756017007,Intact,1
141,-0.9060195307425284,-0.7446285311536072,0.9110503185694945,-0.19678254219565705,Intact,1
142,-0.3682227414704377,-0.5838393479466434,0.8461123651185052,1.3280028487672195,Intact,1
143,-0.7958629860623166,-0.9298413877590971,1.1220986672852094,0.8554085463050414,Intact,1
144,-0.8556430621387731,-0.3864146546418902,-0.14419142500908122,-0.2859512785092752,Intact,0
145,-0.41165845217767577,-0.5655215928977487,0.7811744116675159,0.45414923289375797,Intact,1
146,-0.297919580841197,-0.8870999593116764,-1.686467819470076,-1.783986048578066,Intact,0
147,-0.3932990280643071,-0.7649815923190455,-0.37147426208754303,-1.32030861974725,Intact,0
148,-1.3352270432465243,-1.1476191422292885,-0.7611019827934787,-1.1508880207513748,Intact,0
149,-1.0743888835870796,-0.7629462862025017,-0.14419142500908122,-0.8031299491282626,Intact,0
150,-0.7125738913041078,-0.9074530204771147,-1.475419470754361,-1.0438855371750326,Intact,0
151,-0.03014066328523495,-0.6591456742587657,-0.9721503315091936,-0.2324500367211041,Intact,0
152,0.1744997469540202,-0.34977914454410103,-0.9721503315091936,0.17772615032154096,Intact,0
153,0.9935091787430742,0.5803557507164364,-0.9721503315091936,-0.6337093501323875,Intact,2
154,0.4476521544943827,-0.04041261482943662,-0.9721503315091936,0.17772615032154096,Intact,0
155,0.6818467596478409,-0.19306057357022502,-0.14419142500908122,-1.6591498177390003,Intact,0
156,0.6818467596478409,-0.19306057357022502,-0.14419142500908122,-1.6948173122644477,Intact,0
157,1.6222075069179411,-0.19306057357022502,-0.14419142500908122,-1.6502329441076384,Intact,0
158,2.9208009198147464,1.4351843196648513,-0.14419142500908122,-1.6056485759508292,Intact,2
159,2.9208009198147464,1.4351843196648513,-0.14419142500908122,-1.6948173122644477,Intact,2
160,1.9804401725446459,1.4351843196648513,-0.14419142500908122,-1.3559761142726974,Intact,2
161,2.1595565053579984,1.4351843196648513,-0.14419142500908122,-1.6323991968449147,Intact,2
162,-0.29276998627281303,-0.19306057357022502,-0.14419142500908122,-0.9903842953868616,Intact,0
163,-0.6167466532489642,0.010470038084159515,-0.14419142500908122,0.7127385682032517,Intact,1
164,-0.9615455939146677,0.4602726898403495,-0.7935709595189742,0.3560636229487777,Intact,2
165,0.002324172037185244,0.4175312613929286,-0.4039432388130384,0.7127385682032517,Intact,2
166,-0.4880067890393672,0.06745860934738705,-0.14419142500908122,-0.17894879493293334,Intact,0
167,-0.4880067890393672,0.21400064973854405,-0.14419142500908122,-0.0006113223056961885,Intact,2
168,0.053148431472973906,-0.19306057357022502,-0.14419142500908122,-0.08978005861931476,Intact,0
169,-0.9716208876354188,-0.39659118522460957,-0.14419142500908122,-0.0006113223056961885,Intact,0
170,-0.9183337786234463,-0.6001217968789941,-0.14419142500908122,-0.0006113223056961885,Intact,0
171,-0.7125738913041078,-1.155760366695464,-0.9721503315091936,-1.614565449582191,Intact,0
172,-0.20074897028995323,-0.9705475100899741,-0.9721503315091936,-1.614565449582191,Intact,0
173,0.3110759507242013,-0.7832993473679403,-0.9721503315091936,-1.614565449582191,Intact,0
174,-0.03014066328523495,-0.47393281765327566,0.018153458618391308,-1.4540617242176777,Intact,0
175,-1.0537905053135441,-0.9074530204771147,1.0084572487459778,-0.36620314119153213,Intact,1
176,-0.31135330580219833,0.8245924847016977,-0.14419142500908122,-0.0006113223056961885,Intact,2
177,-0.15126808335026445,0.4175312613929286,-0.14419142500908122,-0.713961212814644,Intact,0
178,0.9196236914575663,1.0281230963560821,-0.14419142500908122,0.4452323592623963,Intact,2
179,0.6986389158490927,0.8245924847016977,-0.14419142500908122,-0.0006113223056961885,Intact,2
180,-0.5303230226665216,-0.6001217968789941,-0.14419142500908122,1.7827634039666738,Intact,1
181,0.474071813584352,0.6210618730473132,-0.14419142500908122,0.8910760408304887,Intact,2
182,2.069998338951322,2.452837377936774,-0.14419142500908122,-0.35728626756017007,Intact,2
183,1.7117656733246174,2.324613092594512,0.27790527242234847,-0.2502837839838278,Intact,2
184,2.1080605596741595,2.287977582496723,1.17080213237345,-0.08978005861931476,Intact,2
185,1.6445970485196102,2.829369009497386,0.09932590043212901,0.3025623811606066,Intact,2
186,1.3311434660962433,2.4162018678389847,-0.4039432388130384,-0.1432813004074859,Intact,2
187,0.6370676764445028,1.1990888101457653,0.42401566768707405,0.14205865579609353,Intact,2
188,0.3110759507242013,-0.7832993473679403,0.018153458618391308,-1.32030861974725,Intact,0
189,-0.3713572772946714,-0.04041261482943662,-0.9721503315091936,-0.6337093501323875,Intact,0
190,0.8161840092578552,0.5803557507164364,-0.9721503315091936,-0.9101324327046049,Intact,2
191,1.5393662029917659,1.5104906459769738,-0.9721503315091936,-0.7763793282341772,Intact,2
192,0.3110759507242013,0.5803557507164364,-0.9721503315091936,-0.8298805700223484,Intact,2
193,0.8161840092578552,1.5104906459769738,-0.9721503315091936,-0.9101324327046049,Intact,2
194,0.6522925647336378,-0.16456628793861108,0.018153458618391308,-1.1776386416454605,Intact,0
195,1.4030138946376012,0.5803557507164364,-0.9721503315091936,-0.49995624566195984,Intact,2
196,0.3657064322322737,-0.04041261482943662,-0.9721503315091936,-0.9101324327046049,Intact,0
197,-0.8491500950742891,-0.7832993473679403,0.018153458618391308,-0.36620314119153213,Intact,0
198,0.3110759507242013,-0.7832993473679403,0.018153458618391308,-1.2935579988531642,Intact,0
199,3.265152069648416,3.6740210478630813,-1.7676402612838122,0.4452323592623963,Intact,2
200,2.1420926629086967,3.0634292128999276,-1.7676402612838122,1.0694135134577258,Intact,2
201,3.078647188106513,5.098735329443773,-1.7676402612838122,-0.0006113223056961885,Intact,2
202,3.9607951272122737,5.098735329443773,-1.7676402612838122,0.8910760408304887,Intact,2
203,3.078647188106513,3.0634292128999276,-1.7676402612838122,-0.0006113223056961885,Intact,2
204,-0.3373251740601345,0.010470038084159515,-0.14419142500908122,-0.713961212814644,Intact,0
205,-0.3373251740601345,1.0281230963560821,-0.14419142500908122,-0.8031299491282626,Intact,2
206,-0.3373251740601345,-0.19306057357022502,-0.14419142500908122,-0.6693768446578349,Intact,0
207,-0.16895582121558314,1.0281230963560821,-0.14419142500908122,-0.0006113223056961885,Intact,2
208,0.9991065641434914,0.4175312613929286,-0.14419142500908122,-0.17894879493293334,Intact,2
209,0.9953003420712077,1.1095353410178361,0.8298778767557567,-0.44645500387378867,Intact,2
210,0.9953003420712077,1.1095353410178361,0.8298778767557567,-0.44645500387378867,Intact,2
211,0.3683931772244741,0.05524677264812425,1.1220986672852094,-0.0006113223056961885,Intact,1
